UserGestureID,UserID,GestureID,GestureData,CreationDate,UpdationDate
524,9004801107,8,"460 334 310,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0,-118 24 0","2023-02-26 16:36:42","2023-02-26 16:36:42"
525,9004801107,8,"479 326 305,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0,-74 45 0","2023-02-26 16:36:49","2023-02-26 16:36:49"
526,9004801107,8,"495 354 386,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0,-40 33 0","2023-02-26 16:36:56","2023-02-26 16:36:56"
527,9004801107,8,"492 320 291,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0,-39 5 0","2023-02-26 16:37:02","2023-02-26 16:37:02"
528,9004801107,8,"519 347 411,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0,-33 22 0","2023-02-26 16:37:09","2023-02-26 16:37:09"
529,9004801107,8,"489 327 317,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0,6 10 0","2023-02-26 16:37:56","2023-02-26 16:37:56"
530,9004801107,8,"507 335 337,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0,-5 23 0","2023-02-26 16:38:05","2023-02-26 16:38:05"
531,9004801107,8,"494 323 336,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0,-44 19 0","2023-02-26 16:38:12","2023-02-26 16:38:12"
532,9004801107,8,"485 344 325,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0,-55 37 0","2023-02-26 16:38:18","2023-02-26 16:38:18"
533,9004801107,8,"498 341 313,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0,-53 36 0","2023-02-26 16:38:24","2023-02-26 16:38:24"
534,9004801107,8,"485 359 351,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0,-51 5 0","2023-02-26 16:38:34","2023-02-26 16:38:34"
535,9004801107,8,"490 335 305,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0,-32 30 0","2023-02-26 16:38:40","2023-02-26 16:38:40"
536,9004801107,8,"468 326 310,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0,-50 39 0","2023-02-26 16:38:47","2023-02-26 16:38:47"
537,9004801107,8,"515 327 290,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0,32 10 0","2023-02-26 16:38:54","2023-02-26 16:38:54"
538,9004801107,8,"521 359 412,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0,-118 -18 0","2023-02-26 16:39:01","2023-02-26 16:39:01"
539,9004801107,8,"476 340 372,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0,-43 -4 0","2023-02-26 16:39:08","2023-02-26 16:39:08"
540,9004801107,8,"480 339 364,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0,-20 -9 0","2023-02-26 16:39:13","2023-02-26 16:39:13"
541,9004801107,9,"579 269 532,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0,26 -33 0","2023-02-26 16:39:25","2023-02-26 16:39:25"
542,9004801107,9,"531 309 558,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0,13 2 0","2023-02-26 16:39:54","2023-02-26 16:39:54"
543,9004801107,9,"559 293 493,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0,41 -8 0","2023-02-26 16:40:04","2023-02-26 16:40:04"
544,9004801107,9,"547 279 591,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0,43 -27 0","2023-02-26 16:40:11","2023-02-26 16:40:11"
545,9004801107,9,"567 288 518,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0,24 -6 0","2023-02-26 16:40:18","2023-02-26 16:40:18"
546,9004801107,9,"558 277 480,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0,55 -5 0","2023-02-26 16:40:27","2023-02-26 16:40:27"
547,9004801107,9,"531 311 530,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0,17 -16 0","2023-02-26 16:40:38","2023-02-26 16:40:38"
548,9004801107,9,"598 276 584,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0,42 5 0","2023-02-26 16:40:45","2023-02-26 16:40:45"
549,9004801107,9,"563 293 512,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0,34 -42 0","2023-02-26 16:40:52","2023-02-26 16:40:52"
550,9004801107,9,"566 286 537,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0,73 -7 0","2023-02-26 16:41:00","2023-02-26 16:41:00"
551,9004801107,9,"569 275 542,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0,22 7 0","2023-02-26 16:41:07","2023-02-26 16:41:07"
